review_id,user_id,business_id,stars,useful,funny,cool,text,date
_eTxlBXDxJsCMxm-BafxZg,hus77LEjrTDMnuY5mvs4pw,JgTSG4rIDf20Kgp6U_asng,3,0,0,0,"Went there last night, sat at the bar but had to get in line to order beer and pizza for the most part so DON'T EXPECT GOOD SERVICE on a weekend night.  

Chicago style pizza is mainly cheese and dough...tons of cheese.  I recommend the pan style for good, unique pizza!  Cool atmosphere- bar, games.",2009-01-17 20:30:58
00lmHCE0GrGjTk-exhOofg,IJzZSgigBt_jkN3qnQWHkQ,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,Rick Lewis could make a brick taste good. Every thing here is spot on and delicious. Excellent fried chicken and the best collard greens in Missouri,2018-02-09 17:46:20
qv8gXF6PsXF9buhIpp1lvw,JfzfxXAMMTOLn9rumfUneg,2JvQsqJ5-bJGf_jVQKakDQ,4,0,0,0,"Overall a great place for a fun date night... the Sangria was tasty, but the Cadillac Margarita was delicious. I ordered 2 but the boyfriend helped with the second. We ordered chips and salsa but the waitress brought queso. It was all pretty good - the queso had a pico type topping, kinda smoky. I didn't eat much of it though. The salsa was tomato sauce consistency but tasted like salsa. It was perfect... I had street corn, a steak taco and a chicken taco. Both were good. The chicken taco should've been on a different shell. It was wet so the shell got a little soggy. But still very good... 

I'll definitely be stopping in for lunch because I work up the street and I need more street corn and tacos!",2018-10-21 23:31:13
yO-4PnXOwherXJ8SQpkCPg,9fHZU2M_7ykOFc5uNdbi_A,MuKoTR56s6elHEI2wUkgJA,5,0,0,0,It's never a mistake choosing this place. Everything I've tried is delicious. Interesting flavor and food combinations. MUST try the catfish with the spicy oil. And the chili verde was amazing.,2018-11-18 23:37:09
GUMWxVSsRce40nPNRokKOQ,9ZzasnxHKbivXR3KfUXWVA,KR3JxgQ4ZhcqUC6aNsUCEA,5,2,0,2,"The Island is aMaZiNg!!!  The yogurt is delicious and will definitely have you coming back for more! They have a variety of flavors and toppings that are sure to please anyone's  taste buds! The employees are super NICE and FRIENDLY which just makes the ""Island"" experience even better! I love all the ""Island-y"" things scattered around the shop, adding to the 'personality' of the place! A well deserved 5 STARS from ME!!!",2013-02-04 23:48:35
RJNzZvyCynhu2lOciBNY9g,zfycI1ioe7Br1wFrnpnC-w,MuKoTR56s6elHEI2wUkgJA,5,1,1,1,"Had the roast beef with gravy, butter beans, green beans, and the chess cake. Brian knows his BBQ. Brooke and Taylor behind the bar made me feel like family. This is a great dinner spot and even better lunch spot. I'm beyond impressed and my belly is happy. Thanks y'all. I'll be back often",2017-11-10 02:31:29
6o4yoEaGkhmWXUpY3J1cHw,dOo2qIfYu7Ilf9kLOpdjYA,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,"The workers are friendly, the fish is great for St. Louis,  and the bowls are a great size for the price. Plus they now do post mates, which is great",2018-04-24 16:08:30
4TLoo8zf85J_24ub3Vrj-Q,g-mpsIkiI2wEAmMBZeweYA,Z2ltNYVxmLaLGNVB7yFWQA,5,0,0,0,I love Emerald Club and always have a great selection of vehicles.  Cars are always in good order at this location and the staff has been great to deal with.,2015-12-01 14:26:28
YRU3QTmdr-fXPE_Ne2QQOQ,Hs-CVypaNyoVDFCARHe2zQ,Z2ltNYVxmLaLGNVB7yFWQA,5,0,0,0,My company uses National exclusively. Emerald Aisle makes renting amazingly easy. Cars are always in great shape and there are no hassles.,2014-12-31 16:28:06
HeiHw4RLjzQvMekoap67YQ,Xg9_-5te_rAetuE6yQodtA,OzW_QtKwQblg8uP-PGM2Xw,1,0,0,0,"It's 8:30am and my handyman was supposed to be at my house by 8:00am.  I just called in to the main office to see what's going on.  You tell me the guy ""George"" is not coming and you want to reschedule.  NO THANKS!  I needed to call you to find out you've dropped the ball on our appointment that was scheduled two weeks ago.  So unprofessional and so frustrating.  I'm going to hire someone else.  BUYER BEWARE!!!!!",2016-07-15 13:33:29
Syt1FDdEanw5CSb57wXTMg,UJrykCIdL0cf68U4VZPWVw,-yu4koRugjxrnsey25oIuw,4,1,0,0,"Food was excellent, service was great. I think it's a bit out of the way, but definitely worth it if you are in the area. Four stars because it's pricier than most soul food restaurants.",2018-01-18 00:19:42
0I6FmRX8iTy3mmfMLKOnwg,n9RNdm09DmzFzcMbTt7Mqw,1EoTBVJITWPxZMm10o3hhw,1,5,1,0,"Very unorganized, unprofessional and disrespectful staff. The quality of the apartment is also awful. Such thin walls that you can hear the person above you turning on the bathroom light. They solicit good reviews from their residents promising treats. The landscaping is really very nice...and that's mostly in part because their crews simply blow all the dirt and leaves and sludge into the fenced patios, out of site and now someone else's problem. Crooked place. They try desperately to convince you that you don't need to be present for the final inspection...when it's in your best interest and legal right to be there. Even if you set up an appointment for this final inspection there's a good chance they just wont show up and your apartment will already be being worked on. This place is a scam.",2016-05-13 14:20:34
ItepjA-j5GCakiTK0pA_3g,sWe3X5-IG4go7fSXrcwMuA,1wC41D8PLqOldFPUVAZ3tA,2,1,0,0,"Terrible service.  JJ's is usually great with their service, they need to start over here...",2017-05-24 00:59:57
Ce8cbPjZEcU_iHjWa1MmxA,wSVzAs_z2lYHY1b6cSqs8A,1EoTBVJITWPxZMm10o3hhw,2,1,0,0,"We've been here four years... Most times were good, unfortunately when staff changes so does quality of service... I am not saying everything at every apartment will run smoothly. But to pay close to a thousand dollars a month and sit around with a broken dryer for over 7/8 days is ridiculous and has my home smelling. To even get someone to call me back or look at my dryer was a struggle in itself, lots of broken promises, lot's of phone calls met with no response. All just to have some one come in and ""fix"" it and it's still a broken dryer. Not once but twice. Not to mention they use an answering service so you would never know who you're going to talk to or if the message will get to the main office.",2016-08-03 18:55:08
GM9hVoyYHmn71FUfTYmJjQ,ah4eUQ2qsyabQ4UNtFKAig,gEJ3a8-m6VB827e6GHromw,4,0,0,0,"One of the best things about St. Louis, IMHO. I was never really into calzones until I ate the food here. 

Fatty B - like a deliciously cheesy, meaty inside out pizza with twice the flavor. The red sauce (always on the side! Haha) adds a nice little spicy kick. 

The Duke - smoky chicken and bacon nicely offset with the sweetness of corn all wrapped up in a warm, hearty pocket of seasoned dough. 

Caesar salad - surprisingly enough, I have yet to find a better Caesar salad in this town. Like for reals. 

The calzones are all huge and I usually save half for another meal the following day. You're basically getting 2 meals for $10! 

Haven't dined in at this location, but I've gotten delivery from here plenty of times. Of note, it does take 45 min to 1 hour for delivery since calzones are made fresh and have to bake. They charge a small delivery fee of about $2 that's not a tip for the driver, but the food is so delicious that it's worth it. 

Phone service has always been very professional, and we've never had a wrong order after all this time. Delivery employees are super friendly too. 

There's no greater feeling than having a nice, hot calzone fresh out of the oven delivered to your door!",2017-12-02 04:12:40
DQ1agmoREXFBc5WqOveWnQ,1dHuy_UMlHOvdNkjfW5l8A,rmuB89qXyTChkxhdoxwLSw,5,4,0,0,"Ed is the best. Great selection, convenient location. Fast delivery and a friendly place where the owner will take care of you personally. Lots of selection from value-priced beds to very high-end memory foam. We did the high-end memory foam bed and the price was much better than the big stores and delivered FAST.

It's crazy to NOT to buy a bed from ""Crazy Ed.""",2013-06-21 22:05:48
_X2mOtDXG2a-C7j5lp6Cdw,oXGjZUnQJdHbnx4HsNuXWg,6FvC6w810uf6O7Ocd6Wpog,3,0,1,0,"Went here today for breakfast after it was recommended to me by a friend. I got the Nest Egg, as recommended by the friendly worker. To me, it was way too much dry pastry with not enough filling. I also found it strange that they said it came with crispy potatoes, because the potatoes were not crispy, but rather soft, undercooked and seemingly unseasoned. They serve food on paper plates, which doesn't really make sense when eating a runny egg, they should consider getting real plates.  I appreciated the fresh OJ. Don't really plan on returning.",2016-12-19 01:01:07
N_yEz1q-fN_AnYFizHMN0A,IP43_ySZeepnuBmlJ5R7WQ,Z2ltNYVxmLaLGNVB7yFWQA,1,1,0,0,"I was very disappointed with my experience.  We rented a car from Alamo/National for 6 days, which brought the bill to over $500.  The pick up was fine, the car was fine, however, the customer service at drop off was shameful.  

I made the mistake of leaving a scarf that belonged to my grandmother, my knitting project and a reusable water bottle in the backseat, essentially items of no value to anyone but me. I know they were left there because I left them in the car for the duration of the trip and I stayed with family who checked their house.  We dropped off our car in a rush to make a lunch.  As we were driving to the airport, I realized I had forgotten the items.  This was about 2 hours after dropping off the car.  With limited time, we went back.  The woman at the National desk took my info, said they would look for it and they call me if they found it and went back to whatever she was doing before. She could not have cared less.  A man, possibly the manager or a supervisor, saw that I was upset (teary at losing my grandma's scarf) and went out to look. Another employee, assured me that items rarely ""walk away"".   Unfortunately, I had to leave, otherwise I would miss my flight.

The next day, I called and an employee told me to call back the next day because the person who runs the lost and found was not in.  I called back and was put on hold after asking for the lost and found person.  I spoke to someone who didn't give her name but said only ""Ma'am we found the car in the dirty line after you left and checked for the items but they weren't there""  I said thank you and hung up, then asked my type A attorney cousin to please double check her immaculate guest house but no scarf or knitting.

Bottom line, someone at National/Alamo either stole my items or threw them away.  That kind of callousness to my belongings makes me certain I will look for another rental car company who will appreciate $500 worth of business better, train their front desk employees better and teach their back of house staff to not toss out or steal items. I have worked in hospitality, know it can be hard but it is common human decency to return lost and found things, rather than throw them out or steal.",2014-05-21 21:30:23
D4bcfSyCX-98T_yzw7acPw,vjJIwDW8VOXPF2m57V_uJA,-yu4koRugjxrnsey25oIuw,5,2,0,0,"REAL SOUL FOOD. Great home cooking. The rich flavor and aroma will grab you at the door. You may think your grandma is in the kitchen. This is the real deal home cooking. From neck bones, to smothered pork chops, fried chicken and fish. They have a little bit for everyone. The food is seasoned to perfection, not too salty and not too sweet. If you make it through your entrée, they have plenty of desserts. The entire staff was friendly and courteous. They made me feel like I was at home. Even the cook came out to ask me was I enjoying my meal. Some of the locals claim they provide some good competition to Sweetie Pies. You have to stop here if you live or travel through Missouri.",2016-12-24 15:44:19
7yIX3sb-zc2LsxhTQ7OXZw,krz6KPtOMU4Z0cMCGaacCA,H1ZTsd_d-wvunsT3ZmoBvg,3,2,2,2,"Airport food. Sometimes good; sometimes not.

Pasta House was an okay choice amongst a sea of ho-hum airport offerings.

First, the staff is very good.  Their good mood and friendliness was a bright spot.  At the recommendation of two of them, we ordered the meatballs, and weren't disappointed.  They were tasty without an overpowering of seasonings or ordinary pasta sauce.   Even as an appetizer, though, two of them were too many because they were that big. 

Pasta House serves local beer and the Schlafly pale ale hit the spot.  In fact, it helped wash out the taste of the toasted ravioli, which had potential, but was overcooked and dry.  The chicken noodle soup, on the other hand, was good, proving the pasta house can do pasta right under the appropriate circumstances.  This place won't win any culinary awards, but for an airport food spot, it does what it does pretty well.

If nothing else, count on the wait staff to cheer you up.",2014-10-25 15:44:52
4E9lpnlt3bGBPExbuUkcGw,WswKwiuuXCPEKWmWCZu0eA,6FvC6w810uf6O7Ocd6Wpog,3,0,0,0,"I'm a little split on my feelings of this breakfast spot. The place itself is very modern and hip. However, I'm not a huge fan of all of the community seating since it does not leave very much space for me to enjoy my food. I ordered the Billy the Kid, which is a breakfast sandwich complete with a breakfast sausage patty, fried egg, cheddar, and meat chili all piled on a ciabatta bun. However, I had to completely take everything off of my bun because it was extremely hard to take a bite out of. The chili on the sandwich may have been too much for that chewy of a bread. Eating the sausage, egg, cheddar and chili without the bun was pretty tasty. A little too pricey for my budget for what you get though. Don't think I will be going out of my way to eat here again anytime soon.",2016-08-10 21:26:35
STMS4t4IhaBVjswXrPTn3g,5Ap91V6vM4wgxgJeCu68-Q,1wC41D8PLqOldFPUVAZ3tA,4,1,0,1,"Freaky good, freaky fast. The bread is great - a sweet French roll. The chips are fantastic - I love kettle cooked chips. I LOVE LOVE LOVE how they pack on the veggies (I'm a Cali native, and I like my veggies). I had the beach club and the avocado spread was SO good - great flavor!",2008-03-25 01:10:45
Kh7KVrpQV5BIoGy15IAFyA,N0un75Nz_OGmhcROiuj8VA,mA1v8uVY5IzQfOyVy7xbTw,3,4,2,2,"Finally came after checking hours with them on Facebook. FYI their phone line is still not set up. We tried the chocolate milkshake with donuts, hostess cupcake and an ice cream sandwich on top. It came with a sparkler for my bday and the staff sang to me. The shake itself was a little thick, had an unusual malt taste and was hard to eat with the wrapping paper around it.",2018-07-03 02:41:40
jz5nMOsDPLm76l6aGarDXg,qA1X4fHUxSEuYbDQ28QpEQ,JgTSG4rIDf20Kgp6U_asng,4,0,1,0,"I have a weakness for pizza places that actually create an authentic old school pizza parlor feel. Upon walking in the door of Black Thorn Pub, the smells and sights take me back to Godfather's pizza, circa 1994. Well, perhaps this would be Godfather's tattooed glasses-wearing Chicago-style brother, a little rougher around the edges with Black Sabbath on the jukebox. 

The bathroom graffiti offers sharpy-scrawled life advice littered with expired declarations of love. A never ending air hockey game punctuates the tv sports game. The door opens and we all turn to see who just showed up.",2014-08-22 18:44:57
24mB3W6eAXk_03NJ6jtUrw,5dNfROLnNNZfTSBOkswOPg,JeaI3HE145gLvTd14Hx6lw,5,1,0,0,This place is awesome! They had my phone fixed in less than 10 minutes. The guys there were very friendly and knowledgeable. The prices seem much cheaper than anything I saw online. Highly recommended,2016-10-11 21:33:10
T-QQwbeT9DRWmPDFAeCxhA,qRlpDMHgS9UoSElgsZSpRg,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,"So excited to try this place! I went today and it was delicious. Line was not too long, clean and inviting atmosphere. Not a whole lot of seating and parking would be a hassle. Luckily we walked from work. I got small size spicy tuna with white rice. Perfect for one meal. A little pricy but worth it. The gentleman who checked us out was really friendly. Will be back!",2018-01-19 18:58:11
e3T2lAIlG-hqfO2He3C_ww,7L-cWTeRxVH-KLcuY-RAyw,-bGw8ARHQucKWEHEkxpGFw,4,0,0,0,"This is my second time coming to TDB. Smells great in here and they have an amazing variety of bakery treats not to mention a complete coffee bar for nearly whatever drink your after at a much better price than bucks. They have breakfast, lunch, and kids meals as well. They have a happy vibe and I appreciate that. All of the employees I've come in contact with are friendly. The food is good, every time I've come here my entire party has enjoyed themselves.


I would like to warn those of you thinking about coming for a lunch break treat, you might be here a while. Every time I've come in, there has been a pretty long line. BUT they keep it moving quickly and you should be up to the front.
This isn't meant for someone who has a 30 min lunch break. It's best for people who would like to enjoy their time and sit down with a friend to visit. Usually the tables are full, but they also have seating outside.

Before you make your decision, wander around he front of the line and make sure they don't have a small seasonal menu sitting out by the register that you could be missing. Happened to me both times I've been here and. I had to change my order on the spot because there were six or seven options I didn't know about! (I'm already terrible at decision making).

All in all, it's a great lunch spot for a nice date with your significant other, a friend, a roommate, or your momma. 


Note to the business:
The lines are getting a little bit excess and maybe you guys could consider expanding to another location/bigger location. Also, maybe you could find something such as NoWait, to help with the wait ones when you guys have full tables or are lined up out the door. Your staff is great and good is great, it's just accommodating the crowd that you seem to struggle with at times. First come, first serve basis will not work forever.",2017-02-18 19:05:42
raGu3cKgBVTKx9JwazREow,goOz13ka-sSLnaVpgC9Hyw,Mwo6_kET9zmL4WItyeMj9w,1,0,0,0,"Worst customer service I've ever seen!! I was so blown away by the attitude of the person taking our order that I told my husband to drive off. By far the rudest staff I've ever witnessed. My husband wanted to speak to the manager, so we stayed in line, only to find out the manager was right there... talking about us with the rude employee! I will NEVER return to this location.",2017-04-26 20:28:27
-SWWZTIJbhvHayzO6adE6g,0chrNuuGQp14hvA1VnKYyA,-bGw8ARHQucKWEHEkxpGFw,5,1,0,0,The Daily Bread is great!! I was in town seeing some friends and the staff was so nice and the food was so fresh and great! Highly recommend,2018-06-17 15:10:42
2E1xf9Nq4tks-YB93NgW-Q,xdCTp-EPp6F80oabkpBB4w,gEJ3a8-m6VB827e6GHromw,5,0,0,0,"After a day at the City Museum, my friend and I needed food. He wanted a salad, I wanted something pizza-y, and Yelp lead us here. Fantastic food. The ""small"" salad my friend got was much bigger than either of us expected and was full of ingredients - not just all lettuce filler. We got the garden calzone to share. I don't have a huge appetite, but are the bulk of it because it was so good. The crust was crunchy on the outside, chewy on the inside, and the filling was delicious. Good beer choices, friendly service, and a casual environment with plenty of seating made this a great meal spot. I just wish I lived closer so I could try more of their offerings!",2017-09-15 11:34:29
yI5te8eQikhV2hi4nGYyHA,zztkCqqgR6VntYbqio4UTQ,JgTSG4rIDf20Kgp6U_asng,5,0,0,0,Delicious!! Thick. Saucy. Stuffed crust. I ate 1 and half pieces and was full. I also like the new vibe. Keep it coming,2018-02-18 02:01:03
7mvXtC6ActtPJVU3XA1b1w,BxgIl2dcEplN6DN3pSHdng,MuKoTR56s6elHEI2wUkgJA,5,0,0,1,"Everything was excellent. The hot chicken was superb, and the rub on the ribs was fantastic!
The staff was super friendly and cordial, and everyone was so nice to us. It was an overall great experience. 
I would highly recommend this place, for the price you'll get more than you can eat.",2017-11-01 23:14:29
YY_0NCoEXvlFqPUaYowjCg,9qKoKfj_zbnSf0nD1b7eCA,VgGITb54IIb1G0gSVt3gkw,2,1,0,0,"Disappointing.  Understaffed front desk, small rooms, no hot water for several hours, sink nearly clogged/slow drain, bathtub faucet wouldn't shut off, heater would cycle on for brief periods, and light rain in the morning killed the TV's satellite signal.  It's definitely below the standard for what I expect in a Holiday Inn.",2011-08-08 09:21:39
GXcJIHB8PNSZsL_Gx-G7ow,QdGZMiWZbX70OG1it9h7kQ,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,"Warning, this place is addictive! Friendly service and filling, affordable lunch.  Choose rice (brown or white) or noodles and top it with protein (various seafood, tofu, etc) and sushi toppings.  I could eat here every day and have a different bowl.  They also have bubble tea, one of my favourite treats.  PokeDoke is such a nice addition to the CWE.  Easy walk from WUSM and BJC.",2018-01-29 20:18:11
Cb3iJ4yR8ezXU8QEOUaDfQ,23Wifj3lL1rlNUo6G-Xliw,H1ZTsd_d-wvunsT3ZmoBvg,5,0,0,0,Shelly was a very nice lady and was able to help me get my food out before my flight boarded. Food was also hot and fresh!,2018-12-30 17:09:31
dxDTRpFTxNTtG3dpJb8j0w,xT0oxEfJkAa2l5G3_BBY2g,H-NJ7IBqTyn01SRrNNTN-g,3,1,0,1,"I wasn't super impressed with them. Not quite sure why, just a lot of little things that added up to disappointment. Everyone was nice enough, but the staff also seemed to be more about socializing amongst themselves. They seemed a little laissez faire, either that or their no pressure approach was misleadingly low key.",2019-01-25 05:30:35
XC1ADvVhH1BfpcyKx9rQnQ,skfq3_3CMZhQGVB4bOpcjA,zun6IVJa7wYe3wAPqWnPGw,5,0,0,0,This was my first poke bowl and I loved it. I took the large one and I wasn't able to finish all.,2018-06-24 01:32:19
ekJ8zPloGgqmhnKMoYfTjg,Hc2IUQ-KZ-kHxeFLLO0yNg,JgTSG4rIDf20Kgp6U_asng,4,0,0,0,"Really good pizza. Be prepared to wait awhile though. I suggest calling ahead, especially if you are ordering deep dish. 

I got the deep dish and thought it was good. It wasn't Chicago style deep dish but more of a thick crust. The sauce is different then expects, different flavor but good. It's has a lot of spices in it. Overall the place was a great pizza joint and I'd love to go again.",2014-08-03 00:42:52
Y8fXmyhfH6k5fU0QF4OvOg,r45Da21ULS-lIP-ZFbm8xw,JgTSG4rIDf20Kgp6U_asng,5,0,0,1,"best deep dish pizza and such a great dive bar - love this place. Sauce is not sweet at all - very peppery and pizza is just killer - It does take awhile to get your pizza (especially if you order Chicago style) but - well worth the wait and, they have a really decent music selection on their hard-drive. 

I have to admit though, I think I fell in love with this joint when I was sipping a brew and waiting patiently for my pizza at the bar and overheard the staff singing ""Day Man"" in the kitchen from It's Always Sunny.....good times!",2010-02-16 01:41:26
3PkfcR19r0Y8CJV_ffhr9w,KlsCYMgkArkR_Ckz4VKs6A,-yu4koRugjxrnsey25oIuw,3,0,1,0,"Service was good, but my Shrimp and Grits left me very unsatisfied. Not a big enough portion for the price. The grits were rather bland for a southern style dish. This was my first time, and I do plan to return at least once more to try the Chicken and Waffles.",2017-02-17 22:07:36
mXGfJP9eHFmy16vNweo7LQ,rqYkeGG9PBAdMRDvTMCmfw,UGdSvv05fDXU6yvWPddIMQ,5,0,0,0,"Jairon just completed treatment on our yard. He took his time to clean and prep the area then thoroughly treated the lawn, the deck and all around the house.",2019-05-31 00:33:19
GlJuEnas8J0uFA3syH4_rg,60RKNAZwY5EUooJf624aKw,Mbkt43sUBsvXRxmrJrZFhQ,4,3,0,3,"Came here for a happy hour. It was packed but the service was great. I couldn't stay long, so I got an order to go. It came out pretty quickly and the order was perfect when I got home (including a few specific changes to the items from the menu). Portions were big. The fries were so good! I had the veggie burger, and it was really good. My husband and kids enjoyed their meals. They have a very good kids menu. We also got the fried corn nuggets, which were good, but the sauce wasn't my favorite. I would've preferred something else. 

I definitely will be back to eat in sometime soon!",2018-11-19 02:42:33
rbFAAIEqqEJvllm5QalCDQ,ByDBTof2l99C51QGqs8HJA,-yu4koRugjxrnsey25oIuw,4,1,0,0,"After several years out of the state, I am pleased to find out that so many NON-CHAIN restaurants have popped up in North County. A friend reviewed Ol' Henry and I trust her reviews so I decided to try it out for myself. I went on a Sunday at about 3:30 p.m. and was happy to see a short line and was quickly greeted by a staff member. I ordered baked chicken (you get one meat) with the sides of cabbage and mac and cheese. It came with a cornbread muffin. I also ordered the caramel cake. My whole order cost $16. I was shocked that it was more expensive than Sweetie Pie's and  with less meat. Nevertheless, I enjoyed everything in my plate. The mac and cheese was delicious with just the right amount of creaminess. The cabbage was fairly good. The chicken was good but nothing to write home about. The cornbread muffin was a bit too sweet for me but others might enjoy it. The caramel cake was good as well. I will be back, but only when I have the funds. It is expensive!",2016-07-25 01:29:29
wH-h_mEkGAAl8nYNoVjS6Q,GpOv1XknehgznEmcv46xaQ,MuKoTR56s6elHEI2wUkgJA,4,0,0,1,"Talk about a weekend full of trying new places! My final meal on this lazy Sunday was at Grace Meat + Three where I ordered the turkey leg with smoked tomato bisque and mashed potatoes! I had the turkey leg dressed with gravy and it was divine! I wish I would have ordered one to go to have for lunch this week. The mashed potatoes were very good and the smoked tomato bisque was not for me. It was broth based instead of cream based, so if that's what you're into, you may enjoy! 

I had dinner with the fam and my mom ordered the ribs and loved them. The bbq sauce she used for dipping apparently had a sweet aftertaste that she liked so much she got a cup to go. For sides she got the cornbread, which was good but a little dry like other reviews have mentioned and the mac and cheese which my 12 year old brother said he wished was hot and gooey. 

I took a star off because you order at the counter and with only one group in front of us we waited a good 10 minutes to place our order. 

Overall, very nice meal and we will certainly return!",2018-08-27 02:21:28
6ALFFy8yXVCcALaI41biFg,alCDv9wOWic6_i_dOus0dw,gEJ3a8-m6VB827e6GHromw,5,1,0,2,"One of my fave places to eat in the Grove! They make their dough fresh every day and the calzones are always delicious and filling. My favorite is the porky fig, but all of them are great. You can't go wrong. They also offer salads and dessert calzones. Prices are very fair for the quality of food you get. The calzones are shareable for the normal appetite, so you can visit with a friend and get dinner and 2 beers for $20. 

Their service is always fantastic and quick, and everyone that works there is very friendly. From ordering to being served never takes more than 10 minutes. Their dining area is spacious and always clean. They also have a bar with local craft beers and domestics. Make sure you check out Sauce on the side, you won't be disappointed!",2018-10-02 01:16:12
OPS6yqleCV8SkGS1DLsTpA,xB0peN3PY5dosahImznPQQ,MuKoTR56s6elHEI2wUkgJA,5,0,0,0,"First time trying. Went with my mom, daughter, and brother for Sunday breakfast/brunch/lunch. Definitely worth it. Haven't been to a restaurant like this before in stl, and I'll definitely be back. I ordered a breakfast special, corned beef hash with two sunny side-up eggs. Awesome! Can't wait to go back and try their dinners!",2019-03-17 22:50:06
Mu97TBZ7jP2qUjcqqB3JRg,-rXHTFIgA2_G5HNqjscnoQ,JgTSG4rIDf20Kgp6U_asng,4,0,0,0,"Love the pizza, worth the long wait. Very unique sauce with coarse black pepper in it. Anyone who gripes about the food is a tool and needs to jump off the nearest cliff. The service can be cold and uninspired... Part of goin to a hole in the wall... Deal with it.... Or don't and miss out on the best deep dish you'll find in the area... Or one of the best. Enjoy. Ps, don't take your kids.",2012-02-20 13:25:47
4k-6EJO02oYRAnkF379ONg,olPeNaM8HhQ1QYQJbPsUng,Z2ltNYVxmLaLGNVB7yFWQA,1,0,0,0,I wish you could rate it zero . Rented a car from here during the time Saint Louis was hit with snow this was the only car availed at the time. It was late I was focus on getting my destination. When I got into the car I notice a funny Oder. I thought smoke just going to leave that one open . The next morning when I inspected the car the seat were filthy and the Oder still there. I was going up for my sons graduation from basic. I picked him up for family day and had the same comment . The following day he was in his dress suit and because the seats were dirty also the rest of the car it put a stain on his dress pants. I have rented through national with my other job. When I contacted Custer service they said someone would be contacting me ... Still waiting will not rent from them again!!!,2016-01-27 02:57:47
ehmstOEDTagZPgLJlBaweQ,H9Fx7JCMlIwf7JfjXLArtA,gEJ3a8-m6VB827e6GHromw,5,0,0,0,Been to two locations in STL and both were great food and fun clean location! Will go again!,2018-04-22 03:43:35
426S3StTCN7QnlOtiJRysQ,yGqmTty9xsqQAwpmPoDwoA,KR3JxgQ4ZhcqUC6aNsUCEA,5,2,1,1,"As someone who doesn't normally eat frozen yogurt over traditional ice cream, I can honestly say I will be coming back to The Island whenever I have a craving for something sweet. I had a mix of chocolate milkshake and yellow cake, and topped it with fruity pebbles (which I have not been able to find at any other Frozen Yogurt place in town!) and reeses. Yum. 
The frozen yogurt did not have the low fat taste, and when I requested nutella the girl working said they would have it the next time I came in!
I would definitely recommend The Island to anyone who listens!",2014-06-04 17:57:56
6jGTBEXPNMqmb4REzCJn8A,jJ_HTph6TZmMfKzXZBNobg,Z2ltNYVxmLaLGNVB7yFWQA,2,0,0,0,"People were nice, but was not happy when car came with no snow brush and it snowed....enough to need the brush and scraper badly.  When I went to buy one on my own the store was sold out.  Car was also making a strange noise.  I rent very frequently, and this was my first experience with National.  I usually rent with Budget and have never had any issues.  I know it seems picky, but for what you pay for these cars, you do expect to get what you need.",2016-01-29 20:50:17
KSmGQXecQtcVkW7Ffl6woQ,gSlKccfvXGVVKvTgqtzrVA,Gw_PUqVT9e4AiC_kj9BJJw,1,0,0,0,"Not worth it. $8 for 6 bite size pork soup dumplings. No water, you have to buy bottled water. Nothing else on the menu other than the super expensive soup dumplings. Be prepared to spend $30 for lunch here and walk out hungry. The dumplings are okay, skin is too thick. We will not return.",2017-11-27 18:04:09
M4vdNRusMNZmV2i_JxKnRQ,Ef-IeHQxsmZpFX-bHF9QpA,H1ZTsd_d-wvunsT3ZmoBvg,4,0,0,0,"This place was a bit of a surprise.  We enjoyed their ""famous Salad"" and added grilled chicken.  The flavor of the oil and vinegar and spices  was surprisingly delicious.  The grilled chicken was moist and they provided us with a healthy amount.  The service was excellent. The server was polite and made some very good recommendations. I would be back again.",2018-07-23 17:36:08
Vi4FCAT9p8VZKxoX60M-mw,jIdCnPdVnUALKyUVft7Lcg,gEJ3a8-m6VB827e6GHromw,4,1,0,1,I got a calzone here for the first time today. I did takeout for lunch and ordered the Five-O. The overall flavors were really good but they skimped quite a bit on the other fillings.,2018-04-05 18:36:22
uLiuraBjLWSsQfsBHEMCfg,2Ti6W0HchGbqUt3g1WBNnA,bJ7h_SLSrnxEj61E6Qv9tQ,5,39,0,2,"During a storm in April, a tree branch crashed through my roof, along with damage into the interior (I'll go into the interior repair in another review).  EBS came out after the initial tarping job done by another company left alot to be desired.  They re-tarped my roof quickly and the rainwater stopped leaking into the house.  Later, after the insurance company determined my roof needed to be replaced, I received an estimate from them for repair which was competitive.  I have to mention that they are a preferred provider with my insurance company, State Farm.  Mike Kinsella was my contact person and his response to any issues or questions that I had was great.

Because of the volume of damage done in the area, it was about three weeks before they began working on my roof, but the tarp continued to protect the interior so no damage was done.  It didn't hurt that we are going through a drought this year, so not much rain fell during this time.  They arrived full force and worked continuously on the roof all day (they must have eaten lunch in shifts because I never heard a lull in the work going on).  I have a small house, so they were finished in one day and I have to say it looks fantastic.

They picked up any debris that fell from the roof which was appreciated since I have two dogs.  They are BBB accredited, have a super service award from Angie's list in 2010 and 2011.

I highly recommend them to anyone need roofing repairs.",2012-08-13 20:10:57
